web-scraper-order,web-scraper-start-url,topLevelCategory,topLevelCategory-href,rank,image-src,title,pages,pages-href,url,ratings,price,reviewCount
1657646256-4638,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#68,"https://images-na.ssl-images-amazon.com/images/I/51NarbrWD9L._AC_UL906_SR906,600_.jpg",2-Year Accident Protection Plan for All New Echo Dot 4th Gen,2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/2-Year-Accident-Protection-Plan-Echo/dp/B07XMNQHMT/ref=zg_bs_amazon-devices_18/142-3285647-5902325?pd_rd_i=B07XMNQHMT&psc=1,4.6 out of 5 stars,$3.74 ,"10,848"
1657646256-4628,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#58,"https://images-na.ssl-images-amazon.com/images/I/41U4yxooUZL._AC_UL906_SR906,600_.jpg",Blink Video Doorbell Wedge Mount – Black,2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Blink-Video-Doorbell-Wedge-Mount/dp/B08XN997MN/ref=zg_bs_amazon-devices_8/142-3285647-5902325?pd_rd_i=B08XN997MN&psc=1,4.4 out of 5 stars,$7.99 ,"1,730"
1657646256-4643,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#73,"https://images-na.ssl-images-amazon.com/images/I/519UFgIzwMS._AC_UL906_SR906,600_.jpg",Echo Show 5 (2nd Gen) Adjustable Stand | Charcoal,2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/All-new-Echo-Adjustable-Stand-Charcoal/dp/B08MHBPQHX/ref=zg_bs_amazon-devices_23/142-3285647-5902325?pd_rd_i=B08MHBPQHX&psc=1,4.7 out of 5 stars,$11.99 ,"9,038"
1657646260-4655,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#5,"https://images-na.ssl-images-amazon.com/images/I/41pGFbSrrRL._AC_UL906_SR906,600_.jpg","Fire TV Stick Lite with latest Alexa Voice Remote Lite (no TV controls), HD streaming device",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/fire-tv-stick-lite-latest-alexa-voice-remote-lite/dp/B091G4YP57/ref=zg_bs_amazon-devices_5/142-3285647-5902325?pd_rd_i=B091G4YP57&psc=1,4.7 out of 5 stars,$11.99 ,"11,006"
1657646260-4665,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#15,"https://images-na.ssl-images-amazon.com/images/I/51Da2Z+FTFL._AC_UL906_SR906,600_.jpg","Fire TV Stick Lite with Alexa Voice Remote Lite (no TV controls), HD streaming device",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/fire-tv-stick-lite/dp/B07YNLBS7R/ref=zg_bs_amazon-devices_15/142-3285647-5902325?pd_rd_i=B07YNLBS7R&psc=1,4.7 out of 5 stars,$11.99 ,"240,221"
1657646256-4621,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/81dQGd03YHL._AC_UL906_SR906,600_.jpg",Made for Amazon SanDisk 128GB microSD Memory Card for Fire Tablets and Fire -TV,2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/SanDisk-micro-Memory-Card-Tablets/dp/B013TMNPBQ/ref=zg_bs_amazon-devices_1/142-3285647-5902325?pd_rd_i=B013TMNPBQ&psc=1,4.6 out of 5 stars,$15.18 ,"68,820"
1657646260-4651,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#1,"https://images-na.ssl-images-amazon.com/images/I/51KKR5uGn6L._AC_UL906_SR906,600_.jpg","Fire TV Stick with Alexa Voice Remote (includes TV controls), HD streaming device",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/fire-tv-stick-with-3rd-gen-alexa-voice-remote/dp/B08C1W5N87/ref=zg_bs_amazon-devices_1/142-3285647-5902325?pd_rd_i=B08C1W5N87&psc=1,4.7 out of 5 stars,$16.99 ,"232,532"
1657646260-4667,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#17,"https://images-na.ssl-images-amazon.com/images/I/6182S7MYC2L._AC_UL906_SR906,600_.jpg","Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Dot/dp/B07FZ8S74R/ref=zg_bs_amazon-devices_17/142-3285647-5902325?pd_rd_i=B07FZ8S74R&psc=1,4.7 out of 5 stars,$17.99 ,"954,558"
1657646256-4647,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#77,"https://images-na.ssl-images-amazon.com/images/I/31X1pWv1CXL._AC_UL906_SR906,600_.jpg",Echo Auto-  Control your smart home from your car with Alexa,2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Echo-Auto--Hands-free-Alexa-in-your-car-with-your-phone/dp/B07VTK654B/ref=zg_bs_amazon-devices_27/142-3285647-5902325?pd_rd_i=B07VTK654B&psc=1,4.0 out of 5 stars,$19.99 ,"146,016"
1657646260-4656,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#6,"https://images-na.ssl-images-amazon.com/images/I/51cGlUCK5WL._AC_UL906_SR906,600_.jpg","Echo Dot (4th Gen) | Sleek design with full sound, Bluetooth, and Alexa | Charcoal",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Dot/dp/B07XJ8C8F5/ref=zg_bs_amazon-devices_6/142-3285647-5902325?pd_rd_i=B07XJ8C8F5&psc=1,4.7 out of 5 stars,$19.99 ,"477,384"
1657646260-4664,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#14,"https://images-na.ssl-images-amazon.com/images/I/51maMLyRs4L._AC_UL906_SR906,600_.jpg","Echo Dot (4th Gen) | Sleek design with full sound, Bluetooth, and Alexa | Twilight Blue",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Dot/dp/B084J4MZK8/ref=zg_bs_amazon-devices_14/142-3285647-5902325?pd_rd_i=B084J4MZK8&psc=1,4.7 out of 5 stars,$19.99 ,"477,384"
1657646260-4663,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#13,"https://images-na.ssl-images-amazon.com/images/I/51F+N9Z3h0L._AC_UL906_SR906,600_.jpg","Echo Dot (4th Gen) | Sleek design with full sound, Bluetooth, and Alexa | Glacier White",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Dot/dp/B084J4KNDS/ref=zg_bs_amazon-devices_13/142-3285647-5902325?pd_rd_i=B084J4KNDS&psc=1,4.7 out of 5 stars,$19.99 ,"477,384"
1657646256-4637,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#67,"https://images-na.ssl-images-amazon.com/images/I/61jZ27iFBfL._AC_UL906_SR906,600_.jpg","Echo Dot (4th Gen) Kids | Designed for kids, with parental controls | Panda",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Echo-Designed-parental-controls-Panda/dp/B084J4MJCK/ref=zg_bs_amazon-devices_17/142-3285647-5902325?pd_rd_i=B084J4MJCK&psc=1,4.7 out of 5 stars,$24.99 ,"34,077"
1657646256-4648,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#78,"https://images-na.ssl-images-amazon.com/images/I/71ZUNGXc52L._AC_UL906_SR906,600_.jpg","Echo Dot (4th Gen) Kids | Designed for kids, with parental controls | Tiger",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Echo-Dot-4th-Gen-Kids/dp/B084J4QQK1/ref=zg_bs_amazon-devices_28/142-3285647-5902325?pd_rd_i=B084J4QQK1&psc=1,4.7 out of 5 stars,$24.99 ,"34,077"
1657646260-4662,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#12,"https://images-na.ssl-images-amazon.com/images/I/41couS+UODL._AC_UL906_SR906,600_.jpg","Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Amazon-smart-plug-works-with-Alexa/dp/B089DR29T6/ref=zg_bs_amazon-devices_12/142-3285647-5902325?pd_rd_i=B07KTYJ769&psc=1,4.7 out of 5 stars,$24.99 ,"503,009"
1657646256-4650,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#80,"https://images-na.ssl-images-amazon.com/images/I/71FyUcuf9rL._AC_UL906_SR906,600_.jpg","Fire 7 tablet, 7"" display, 32 GB, latest model (2019 release), Plum",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Fire-Tablet-7/dp/B07HZRGVX5/ref=zg_bs_amazon-devices_30/142-3285647-5902325?pd_rd_i=B07HZRGVX5&psc=1,4.4 out of 5 stars,$32.98 ,"240,126"
1657646260-4677,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#27,"https://images-na.ssl-images-amazon.com/images/I/81cgyvKpajS._AC_UL906_SR906,600_.jpg",Echo Dot (4th Gen) with Clock | Twilight Blue with Sengled Bluetooth Color bulb | Alexa smart home starter kit,1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Smart-speaker-Twilight-Sengled-Bluetooth/dp/B08YSYKBLV/ref=zg_bs_amazon-devices_27/142-3285647-5902325?pd_rd_i=B08YSYKBLV&psc=1,4.8 out of 5 stars,$32.99 ,"210,674"
1657646260-4658,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#8,"https://images-na.ssl-images-amazon.com/images/I/41XTOfFgUqL._AC_UL906_SR906,600_.jpg","Fire TV Stick 4K Max streaming device, Wi-Fi 6, Alexa Voice Remote (includes TV controls)",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/fire-tv-stick-4k-max-with-alexa-voice-remote/dp/B08MQZXN1X/ref=zg_bs_amazon-devices_8/142-3285647-5902325?pd_rd_i=B08MQZXN1X&psc=1,4.7 out of 5 stars,$34.99 ,"62,723"
1657646260-4675,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#25,"https://images-na.ssl-images-amazon.com/images/I/513J+1JcSCS._AC_UL906_SR906,600_.jpg","Echo Show 5 (2nd Gen, 2021 release) | Smart display with Alexa and 2 MP camera | Deep Sea Blue",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Show-5-2nd-Gen-2021-release/dp/B08KJN3333/ref=zg_bs_amazon-devices_25/142-3285647-5902325?pd_rd_i=B08KJN3333&psc=1,4.6 out of 5 stars,$34.99 ,"75,215"
1657646260-4672,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#22,"https://images-na.ssl-images-amazon.com/images/I/51YB3-R+yjS._AC_UL906_SR906,600_.jpg","Echo Show 5 (2nd Gen, 2021 release) | Smart display with Alexa and 2 MP camera | Glacier White",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Show-5-2nd-Gen-2021-release/dp/B08J8H8L5T/ref=zg_bs_amazon-devices_22/142-3285647-5902325?pd_rd_i=B08J8H8L5T&psc=1,4.6 out of 5 stars,$34.99 ,"75,215"
1657646260-4660,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#10,"https://images-na.ssl-images-amazon.com/images/I/51iobpaEM5S._AC_UL906_SR906,600_.jpg","Echo Show 5 (2nd Gen, 2021 release) | Smart display with Alexa and 2 MP camera | Charcoal",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Show-5-2nd-Gen-2021-release/dp/B08J8FFJ8H/ref=zg_bs_amazon-devices_10/142-3285647-5902325?pd_rd_i=B08J8FFJ8H&psc=1,4.6 out of 5 stars,$34.99 ,"75,215"
1657646260-4657,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#7,"https://images-na.ssl-images-amazon.com/images/I/41UlY9ofudL._AC_UL906_SR906,600_.jpg","Blink Mini – Compact indoor plug-in smart security camera, 1080p HD video, night vision, motion detection, two-way audio, easy set up, Works with Alexa – 1 camera (Black)",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Blink-Mini-White/dp/B09N6V1FHG/ref=zg_bs_amazon-devices_7/142-3285647-5902325?pd_rd_i=B0B15SHYXY&psc=1,4.4 out of 5 stars,$34.99 ,"194,071"
1657646256-4635,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#65,"https://images-na.ssl-images-amazon.com/images/I/61SEJg-vbqL._AC_UL906_SR906,600_.jpg","Blink Outdoor 3rd Gen + Floodlight — wireless, 2-year battery life, HD floodlight mount and smart security camera, 700 lumens, motion detection, set up in minutes - 1 camera kit (Black)",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Blink-Floodlight-Camera/dp/B094YXVVRF/ref=zg_bs_amazon-devices_15/142-3285647-5902325?pd_rd_i=B09DFHLKVJ&psc=1,4.4 out of 5 stars,$39.99 ,"5,526"
1657646260-4673,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#23,"https://images-na.ssl-images-amazon.com/images/I/61Ww4abGclL._AC_UL906_SR906,600_.jpg",Kindle - With a Built-in Front Light - Black,1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Kindle-Now-with-Built-in-Front-Light/dp/B07978J597/ref=zg_bs_amazon-devices_23/142-3285647-5902325?pd_rd_i=B07978J597&psc=1,4.6 out of 5 stars,$44.99 ,"37,743"
1657646256-4642,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#72,"https://images-na.ssl-images-amazon.com/images/I/41qqOX7wijS._AC_UL906_SR906,600_.jpg","Echo Show 5 (2nd Gen, 2021 release) - Charcoal bundle with Blink Mini",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/All-new-Echo-Show-2021-release/dp/B08ZN7QP73/ref=zg_bs_amazon-devices_22/142-3285647-5902325?pd_rd_i=B08ZN7QP73&psc=1,4.6 out of 5 stars,$44.99 ,"75,215"
1657646260-4678,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#28,"https://images-na.ssl-images-amazon.com/images/I/71rQHf5SUPL._AC_UL906_SR906,600_.jpg","Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Black",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Fire-HD-8-tablet/dp/B07TMJ1R3X/ref=zg_bs_amazon-devices_28/142-3285647-5902325?pd_rd_i=B07TMJ1R3X&psc=1,4.6 out of 5 stars,$44.99 ,"153,097"
1657646256-4626,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/71MPAn7oA+L._AC_UL906_SR906,600_.jpg","Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Twilight Blue",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Fire-HD-8-tablet/dp/B07WQ1VH72/ref=zg_bs_amazon-devices_6/142-3285647-5902325?pd_rd_i=B07WQ1VH72&psc=1,4.6 out of 5 stars,$44.99 ,"153,097"
1657646260-4653,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#3,"https://images-na.ssl-images-amazon.com/images/I/41JVn4XlLNL._AC_UL906_SR906,600_.jpg","Blink Video Doorbell (Black) + Mini Camera (Black) with Sync Module 2 | Two-Way Audio, HD Video, Motion and Chime Alerts | Alexa Enabled",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Blink-Doorbell-Camera-Two-Way-Enabled/dp/B09Y52G4QY/ref=zg_bs_amazon-devices_3/142-3285647-5902325?pd_rd_i=B09DFGMQWJ&psc=1,4.3 out of 5 stars,$49.99 ,"47,497"
1657646260-4654,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#4,"https://images-na.ssl-images-amazon.com/images/I/51MzOVciT3L._AC_UL906_SR906,600_.jpg",Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/All-New-Echo-Dot-4th-Gen/dp/B07XJ8C8F7/ref=zg_bs_amazon-devices_4/142-3285647-5902325?pd_rd_i=B08DLSLCF3&psc=1,4.8 out of 5 stars,$49.99 ,"210,674"
1657646260-4680,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#30,"https://images-na.ssl-images-amazon.com/images/I/518wKBVclJL._AC_UL906_SR906,600_.jpg","Fire 7 Kids tablet, 7"" Display, ages 3-7, 16 GB, (2019 release), Purple Kid-Proof Case",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Fire-7-Kids-Edition-Tablet/dp/B07H936BZT/ref=zg_bs_amazon-devices_30/142-3285647-5902325?pd_rd_i=B07H936BZT&psc=1,4.5 out of 5 stars,$49.99 ,"231,363"
1657646260-4652,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#2,"https://images-na.ssl-images-amazon.com/images/I/51cGlUCK5WL._AC_UL906_SR906,600_.jpg","Echo Dot (4th Gen) | Sleek design with full sound, Bluetooth, and Alexa | Charcoal",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Echo-Dot/dp/B07XJ8C8F5/ref=zg_bs_amazon-devices_2/142-3285647-5902325?pd_rd_i=B08F1P3BCC&psc=1,4.7 out of 5 stars,$49.99 ,"477,384"
1657646260-4674,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#24,"https://images-na.ssl-images-amazon.com/images/I/41J618I94lL._AC_UL906_SR906,600_.jpg","Fire TV Cube, Hands-free streaming device with Alexa, 4K Ultra HD, includes latest Alexa Voice Remote",1,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Hands-free-streaming-device-Alexa-Ultra/dp/B08XMDNVX6/ref=zg_bs_amazon-devices_24/142-3285647-5902325?pd_rd_i=B08XMDNVX6&psc=1,4.7 out of 5 stars,$59.99 ,"11,677"
1657646256-4629,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#59,"https://images-na.ssl-images-amazon.com/images/I/61y4J2vTwFL._AC_UL906_SR906,600_.jpg","Echo (4th Gen) | Spherical design with rich sound, smart home hub, and Alexa | Charcoal",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Echo-4th-Gen/dp/B07XKF5RM3/ref=zg_bs_amazon-devices_9/142-3285647-5902325?pd_rd_i=B07XKF5RM3&psc=1,4.7 out of 5 stars,$59.99 ,"120,788"
1657646256-4622,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Devices & Accessories,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/61Lm9+X3QJS._AC_UL906_SR906,600_.jpg","Fire HD 8 Kids Pro tablet, 8"" HD, ages 6–12, 32 GB, (2021 release), Doodle",2,https://www.amazon.com/Best-Sellers-Amazon-Devices-Accessories/zgbs/amazon-devices/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Fire-HD-8-Kids-Pro-tablet/dp/B08H5PY8RM/ref=zg_bs_amazon-devices_2/142-3285647-5902325?pd_rd_i=B08H5PY8RM&psc=1,4.7 out of 5 stars,$69.99 ,"11,269"
